index,level,blexp,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450
0,0.115055,2.155359,0.088970,0.088972,0.088659,0.088518,0.088263,0.087857,0.087739,0.087213,0.087047,0.086523,0.086179,0.086035,0.085557,0.085200,0.085572,0.085372,0.085662,0.085898,0.086111,0.086303,0.086533,0.086335,0.086358,0.085892,0.085619,0.085679,0.085323,0.085409,0.085617,0.085237,0.085417,0.085409,0.085321,0.085221,0.085183,0.084679,0.084461,0.083959,0.083829,0.083963,0.083864,0.084234,0.084022,0.083763,0.083683,0.083587,0.083345,0.083342,0.083106,0.082593,0.082406,0.082467,0.082573,0.082700,0.082735,0.082703,0.082346,0.082227,0.082018,0.081819,0.081856,0.082059,0.081783,0.081440,0.081456,0.081192,0.080947,0.080833,0.080748,0.080696,0.080487,0.080356,0.080094,0.079859,0.079922,0.079760,0.079654,0.079372,0.079089,0.078794,0.078973,0.078998,0.078807,0.078707,0.078376,0.078232,0.078014,0.077729,0.077409,0.077222,0.077142,0.076735,0.076814,0.076836,0.077095,0.076778,0.076708,0.076764,0.076695,0.076552,0.076474,0.076175,0.075951,0.075843,0.075753,0.075500,0.075502,0.075248,0.075255,0.075066,0.075125,0.075040,0.074942,0.074667,0.074460,0.074522,0.074489,0.073974,0.073580,0.073291,0.072888,0.072600,0.072607,0.072448,0.072344,0.072170,0.071778,0.071744,0.071676,0.071768,0.071275,0.070923,0.070760,0.070835,0.070524,0.070523,0.070641,0.070379,0.070333,0.069835,0.069746,0.069729,0.069543,0.069270,0.069029,0.069063,0.068652,0.068532,0.068568,0.068461,0.068495,0.068382,0.068321,0.068634,0.069152,0.069366,0.069584,0.069979,0.070417,0.070469,0.070350,0.070575,0.070764,0.070764,0.070997,0.071118,0.071507,0.072122,0.072444,0.072892,0.073245,0.073953,0.074294,0.074150,0.074610,0.075178,0.075426,0.075860,0.076219,0.076608,0.077092,0.077301,0.077297,0.077418,0.077204,0.076982,0.076351,0.076075,0.076081,0.076165,0.075944,0.075863,0.075729,0.075493,0.075112,0.074408,0.073979,0.073554,0.072910,0.072166,0.071274,0.070689,0.069989,0.069708,0.069115,0.068469,0.067791,0.067037,0.066269,0.065609,0.065014,0.064298,0.063642,0.062755,0.061865,0.061043,0.060509,0.059937,0.059090,0.058310,0.057325,0.056813,0.056062,0.055262,0.054489,0.054062,0.053787,0.053532,0.053093,0.052796,0.052384,0.052100,0.051605,0.050924,0.050016,0.049695,0.049081,0.048560,0.048333,0.048119,0.047850,0.047266,0.046800,0.046436,0.046340,0.046636,0.046436,0.046077,0.045577,0.045378,0.045257
1,0.609067,2.189409,0.110845,0.110773,0.110730,0.110419,0.110215,0.110089,0.109654,0.109867,0.109699,0.109462,0.109098,0.108793,0.108560,0.108620,0.108517,0.108383,0.108148,0.108022,0.107986,0.107986,0.107905,0.108046,0.107738,0.107710,0.107723,0.107509,0.107212,0.107140,0.106972,0.106705,0.106342,0.106386,0.106030,0.105909,0.105578,0.105321,0.105372,0.105396,0.105860,0.105815,0.105620,0.105958,0.105874,0.106021,0.105903,0.106070,0.105880,0.105489,0.104986,0.104633,0.104761,0.104294,0.104180,0.103911,0.104085,0.104227,0.104004,0.104227,0.104208,0.104398,0.104644,0.104224,0.103988,0.103798,0.103557,0.102996,0.102989,0.103047,0.103000,0.102819,0.102674,0.102846,0.102726,0.102770,0.102835,0.102694,0.102739,0.102850,0.102813,0.102593,0.102923,0.102852,0.102867,0.102915,0.102705,0.102345,0.101889,0.101724,0.101593,0.101573,0.101542,0.101657,0.101685,0.101197,0.101182,0.101043,0.100967,0.100781,0.100571,0.100207,0.100085,0.099887,0.099830,0.099556,0.099362,0.099325,0.098754,0.098342,0.098124,0.097746,0.097435,0.097392,0.097323,0.096872,0.096747,0.096394,0.096375,0.096233,0.096089,0.096261,0.096214,0.096572,0.096408,0.096007,0.095785,0.095547,0.095124,0.094557,0.093954,0.093456,0.093125,0.092936,0.092390,0.092420,0.092309,0.092348,0.092119,0.091716,0.091479,0.091255,0.090900,0.090379,0.089973,0.089830,0.089386,0.089279,0.089180,0.089045,0.088614,0.088502,0.088104,0.087843,0.087677,0.087485,0.087101,0.086849,0.086836,0.086799,0.086457,0.086388,0.086537,0.086015,0.085675,0.085830,0.085726,0.085767,0.085828,0.085755,0.085557,0.085676,0.085496,0.085195,0.084716,0.084575,0.084459,0.084017,0.083902,0.084009,0.084257,0.084317,0.084624,0.084447,0.084279,0.084271,0.084219,0.084133,0.083839,0.083369,0.082944,0.082437,0.081947,0.081551,0.081147,0.080562,0.079956,0.079257,0.078911,0.078586,0.078613,0.078178,0.077686,0.077413,0.077354,0.076891,0.076584,0.076139,0.075529,0.075103,0.074246,0.073535,0.072998,0.072084,0.071636,0.071007,0.070593,0.070265,0.069896,0.069556,0.069411,0.069031,0.068487,0.067885,0.067031,0.066323,0.065883,0.065209,0.064916,0.064476,0.063924,0.063286,0.063070,0.062875,0.062522,0.062148,0.061430,0.060978,0.060627,0.060162,0.059904,0.059496,0.059148,0.058684,0.058297,0.057868,0.058136,0.057806,0.057136,0.056728,0.056191,0.055874,0.055522
2,0.133391,2.129210,0.074581,0.074405,0.074228,0.073805,0.073726,0.073632,0.073709,0.073854,0.073669,0.073682,0.073601,0.073824,0.073493,0.073531,0.073566,0.073272,0.073160,0.072711,0.072620,0.072382,0.072352,0.072398,0.072255,0.072340,0.072412,0.072406,0.072191,0.072293,0.072468,0.072130,0.071760,0.071596,0.071502,0.071122,0.071090,0.070913,0.070953,0.071027,0.070960,0.071145,0.071099,0.071147,0.071468,0.071212,0.070985,0.070878,0.070623,0.069957,0.069622,0.069306,0.069279,0.069116,0.069071,0.069127,0.068806,0.069120,0.069194,0.068701,0.068436,0.068216,0.068105,0.067835,0.067745,0.067850,0.068021,0.068114,0.067997,0.068238,0.068411,0.068736,0.068233,0.067865,0.067572,0.067612,0.067437,0.067386,0.067145,0.066822,0.066574,0.066477,0.066311,0.066653,0.066731,0.066643,0.066369,0.066287,0.066093,0.066330,0.066226,0.066448,0.066065,0.065647,0.065546,0.065594,0.065540,0.065405,0.065308,0.065165,0.064810,0.064437,0.064287,0.064289,0.064059,0.064393,0.064113,0.064089,0.064101,0.064133,0.064094,0.063754,0.063533,0.063344,0.062809,0.062350,0.062109,0.061903,0.061688,0.061715,0.061425,0.061370,0.061297,0.061375,0.061077,0.060874,0.061104,0.061266,0.061046,0.061153,0.061189,0.061072,0.060717,0.060511,0.060496,0.060349,0.060012,0.059799,0.059118,0.059011,0.059488,0.059383,0.059456,0.059484,0.059248,0.058882,0.058866,0.059135,0.059042,0.059062,0.058870,0.058491,0.058172,0.058263,0.058611,0.058797,0.059167,0.059308,0.059548,0.059789,0.060258,0.060591,0.060857,0.061318,0.061408,0.061406,0.061709,0.061840,0.062192,0.062459,0.062699,0.062983,0.063074,0.063215,0.063687,0.063936,0.064219,0.064389,0.064642,0.065015,0.065401,0.065615,0.065907,0.066109,0.066745,0.067013,0.067339,0.067345,0.067655,0.067269,0.066885,0.066816,0.066544,0.066383,0.066176,0.065854,0.065864,0.065514,0.065165,0.064391,0.063724,0.062673,0.062099,0.061203,0.060568,0.060025,0.059326,0.058880,0.058643,0.058003,0.057391,0.056551,0.055926,0.055321,0.054707,0.053974,0.053374,0.052744,0.052143,0.051455,0.050777,0.050142,0.049721,0.048861,0.048329,0.047769,0.047217,0.046576,0.046284,0.045578,0.045086,0.044841,0.044349,0.043832,0.043235,0.043015,0.042798,0.042638,0.042309,0.041738,0.041279,0.041035,0.041025,0.040315,0.040129,0.039867,0.039305,0.039111,0.038846,0.038692,0.038395,0.038270,0.037673
3,0.240590,2.158264,0.090295,0.090064,0.089733,0.089089,0.088548,0.088063,0.087977,0.088157,0.088121,0.088053,0.088096,0.088142,0.088233,0.088337,0.088408,0.088097,0.087927,0.087571,0.087418,0.087452,0.087830,0.088100,0.088188,0.088252,0.088162,0.088024,0.088051,0.087911,0.087734,0.087271,0.086990,0.086587,0.086291,0.086099,0.086235,0.086182,0.085792,0.085499,0.085260,0.085436,0.085584,0.085589,0.085483,0.085471,0.085200,0.084785,0.084488,0.084501,0.084716,0.084669,0.084656,0.084932,0.084529,0.084788,0.084611,0.084563,0.084144,0.084120,0.083509,0.083126,0.082932,0.082889,0.082998,0.083243,0.083403,0.083347,0.083133,0.083245,0.082889,0.082473,0.082203,0.082246,0.081955,0.081705,0.081587,0.081504,0.081328,0.081218,0.081227,0.081112,0.081190,0.080975,0.080773,0.080703,0.080690,0.080990,0.080938,0.081019,0.080769,0.080626,0.080436,0.080357,0.080042,0.079873,0.079706,0.079360,0.079145,0.078976,0.078567,0.078759,0.078351,0.078402,0.078156,0.078201,0.078456,0.078236,0.078063,0.078214,0.078062,0.077911,0.078118,0.077792,0.077343,0.077122,0.076647,0.076401,0.076207,0.075896,0.075775,0.075559,0.075489,0.075300,0.075020,0.075245,0.075258,0.074884,0.074606,0.074637,0.074597,0.074148,0.074082,0.073830,0.073655,0.073480,0.073346,0.073112,0.072742,0.072826,0.072507,0.072275,0.072236,0.072247,0.072069,0.071529,0.071367,0.071283,0.071268,0.071151,0.071171,0.071285,0.071312,0.071345,0.071521,0.071426,0.071665,0.071504,0.071452,0.071236,0.071119,0.071283,0.071650,0.071684,0.071524,0.071884,0.071869,0.071979,0.072333,0.072516,0.072527,0.072632,0.072633,0.072687,0.072957,0.073548,0.074134,0.074670,0.075149,0.075856,0.076244,0.076711,0.077045,0.077196,0.076756,0.076808,0.076274,0.075928,0.075682,0.075466,0.075234,0.075164,0.074942,0.074616,0.074326,0.074096,0.073840,0.073668,0.073095,0.072493,0.072241,0.071566,0.070892,0.070082,0.069311,0.068557,0.068059,0.067374,0.066769,0.066425,0.066038,0.065881,0.065155,0.064510,0.064124,0.063175,0.062411,0.061743,0.060904,0.060065,0.059413,0.058491,0.057557,0.057081,0.056327,0.055717,0.055073,0.054707,0.054198,0.054048,0.053599,0.053137,0.053030,0.052724,0.052632,0.052318,0.051624,0.051329,0.050981,0.050439,0.049972,0.049476,0.048644,0.048011,0.046903,0.046387,0.046354,0.045747,0.045638,0.045728,0.045488,0.045593,0.045507
4,0.327139,2.159933,0.090637,0.090133,0.089835,0.089444,0.089382,0.089279,0.089290,0.088923,0.088857,0.089189,0.089224,0.089384,0.089452,0.089143,0.088849,0.088860,0.088713,0.088641,0.088706,0.088594,0.088413,0.088486,0.088814,0.089001,0.088795,0.088556,0.088415,0.087746,0.087456,0.087579,0.087197,0.087212,0.087005,0.086885,0.087007,0.087121,0.087198,0.087046,0.086561,0.086723,0.086493,0.086302,0.086604,0.086705,0.086332,0.086114,0.085796,0.085608,0.085536,0.085106,0.084743,0.084517,0.084461,0.084876,0.085062,0.085573,0.085796,0.086023,0.085868,0.085869,0.085899,0.085481,0.085436,0.085235,0.084876,0.084569,0.084590,0.084602,0.084807,0.084882,0.084598,0.084469,0.083908,0.083698,0.083417,0.083105,0.083352,0.083196,0.083027,0.082924,0.083199,0.083155,0.083329,0.083487,0.082947,0.082671,0.082419,0.082392,0.082420,0.082431,0.082267,0.081773,0.081753,0.081641,0.081320,0.081086,0.081155,0.080953,0.080615,0.080775,0.080746,0.080719,0.080581,0.080257,0.079695,0.079468,0.079680,0.079456,0.079119,0.079048,0.078735,0.078522,0.078632,0.079025,0.078530,0.078360,0.077966,0.077467,0.077343,0.077555,0.077200,0.076747,0.076360,0.076212,0.076132,0.076168,0.076317,0.076264,0.075606,0.075675,0.075375,0.075053,0.074803,0.074733,0.074364,0.074225,0.074043,0.074101,0.074219,0.074106,0.074430,0.074088,0.073731,0.073798,0.073349,0.072565,0.072633,0.072548,0.071984,0.071710,0.071541,0.071434,0.071534,0.071508,0.071856,0.071785,0.072004,0.072312,0.072292,0.072344,0.072628,0.072390,0.072528,0.072937,0.072996,0.072934,0.073074,0.072952,0.073049,0.073354,0.073709,0.073925,0.074216,0.074308,0.074310,0.074576,0.074814,0.074852,0.074920,0.075136,0.075205,0.075092,0.075039,0.075038,0.074727,0.074695,0.074512,0.074148,0.074216,0.074056,0.073886,0.073808,0.073690,0.073607,0.073123,0.073046,0.072770,0.072055,0.071234,0.070886,0.070431,0.070035,0.069502,0.068864,0.068377,0.067862,0.066997,0.066587,0.065814,0.065360,0.064581,0.063621,0.062936,0.062396,0.061944,0.061233,0.060073,0.059690,0.059332,0.058750,0.058129,0.057813,0.056926,0.056366,0.055626,0.055124,0.054686,0.054362,0.053938,0.053409,0.052856,0.052628,0.052052,0.051564,0.051310,0.050963,0.050591,0.050364,0.050077,0.049941,0.049696,0.049412,0.048946,0.048605,0.047913,0.047284,0.046833,0.046545,0.046292,0.046102,0.046152
5,0.859137,2.118183,0.069750,0.069841,0.069488,0.069250,0.069171,0.069195,0.069128,0.068957,0.068500,0.068021,0.068192,0.067922,0.067914,0.067737,0.068083,0.067961,0.067929,0.068137,0.068076,0.068317,0.068180,0.068151,0.068176,0.067960,0.067873,0.067601,0.067724,0.067735,0.067870,0.067564,0.067652,0.067477,0.067350,0.067562,0.067326,0.067566,0.067578,0.067676,0.067546,0.067594,0.067580,0.067513,0.067429,0.067168,0.067364,0.067126,0.067116,0.067134,0.066880,0.066695,0.066495,0.066584,0.066303,0.066165,0.066253,0.066331,0.066348,0.066539,0.067104,0.067370,0.067706,0.067861,0.067599,0.067550,0.067737,0.067972,0.067819,0.067782,0.067870,0.067919,0.068150,0.068549,0.068650,0.068538,0.068559,0.068491,0.068345,0.068453,0.068351,0.068054,0.067574,0.067276,0.066812,0.066627,0.066416,0.066328,0.066132,0.066104,0.066596,0.066805,0.067163,0.067135,0.067323,0.067403,0.067754,0.067763,0.067477,0.067266,0.067195,0.067044,0.067125,0.067215,0.067164,0.067078,0.067037,0.066886,0.066971,0.067005,0.067112,0.067044,0.066571,0.066241,0.065848,0.065718,0.065663,0.065240,0.064793,0.064560,0.064343,0.064172,0.064093,0.064394,0.064343,0.064105,0.063758,0.063935,0.063758,0.063616,0.063268,0.062674,0.062759,0.062259,0.061792,0.061662,0.061685,0.061707,0.061227,0.060774,0.060485,0.060316,0.059750,0.059339,0.059149,0.058795,0.059073,0.058662,0.058518,0.058684,0.058359,0.058271,0.057879,0.057452,0.056839,0.056292,0.055575,0.055306,0.055108,0.054935,0.055042,0.054997,0.055075,0.055339,0.055165,0.055138,0.054944,0.054581,0.054048,0.053551,0.053228,0.053116,0.053067,0.052951,0.052836,0.052841,0.053011,0.052881,0.052589,0.052258,0.052168,0.051752,0.051539,0.051360,0.051251,0.050926,0.050755,0.050286,0.050221,0.049907,0.049894,0.049366,0.049162,0.048991,0.048905,0.048622,0.048544,0.048479,0.048218,0.048014,0.047669,0.047266,0.047408,0.046876,0.046697,0.046458,0.046542,0.046337,0.046090,0.045684,0.045501,0.045300,0.044918,0.044490,0.043975,0.043604,0.043365,0.042959,0.042763,0.042613,0.042254,0.041728,0.041528,0.041057,0.040822,0.040496,0.040221,0.040191,0.040101,0.039890,0.039626,0.039580,0.039317,0.039183,0.038966,0.038752,0.038735,0.038572,0.038510,0.038335,0.038329,0.038069,0.037770,0.037219,0.036607,0.036309,0.035886,0.035663,0.035199,0.034790,0.034774,0.034612,0.034472
6,0.666090,2.173830,0.099337,0.099119,0.099421,0.099350,0.099427,0.099275,0.099172,0.098762,0.098550,0.098210,0.098006,0.097785,0.097368,0.097043,0.096791,0.096779,0.097014,0.097078,0.097160,0.097069,0.097033,0.096808,0.096894,0.096758,0.096838,0.096806,0.096759,0.096778,0.096537,0.096496,0.096496,0.096615,0.096393,0.096207,0.095887,0.095715,0.095779,0.095782,0.095819,0.095811,0.095752,0.095670,0.095287,0.095254,0.095153,0.095289,0.095120,0.095091,0.094685,0.094716,0.094669,0.094764,0.094730,0.094413,0.094187,0.094190,0.094065,0.093923,0.093911,0.093991,0.093977,0.094119,0.094083,0.094244,0.094315,0.094587,0.094312,0.093716,0.093433,0.093653,0.093482,0.093323,0.093501,0.093571,0.093834,0.093870,0.093772,0.093804,0.093905,0.093877,0.093317,0.093149,0.092989,0.093176,0.093270,0.093149,0.093233,0.093318,0.093411,0.093143,0.093017,0.092773,0.092788,0.092479,0.092360,0.092467,0.092455,0.092459,0.092319,0.092084,0.092189,0.092116,0.091720,0.091299,0.090821,0.090410,0.090141,0.089863,0.089494,0.089207,0.088708,0.088307,0.088173,0.088149,0.088337,0.088104,0.088160,0.088367,0.088383,0.088235,0.088199,0.088257,0.087741,0.087210,0.086583,0.086298,0.085840,0.085252,0.085158,0.084876,0.084876,0.084440,0.084412,0.084069,0.084250,0.084016,0.083873,0.083268,0.082917,0.082722,0.082176,0.081849,0.081779,0.081676,0.081665,0.081673,0.081929,0.081656,0.081457,0.081050,0.080879,0.080127,0.079882,0.079596,0.079335,0.079139,0.078889,0.078747,0.078583,0.078810,0.078771,0.078752,0.078715,0.078790,0.078750,0.078530,0.078207,0.077640,0.077190,0.076602,0.076203,0.075906,0.075850,0.076321,0.076502,0.077178,0.077536,0.077704,0.077553,0.077083,0.076413,0.075768,0.075377,0.074841,0.074806,0.074578,0.074435,0.074541,0.074238,0.074199,0.073810,0.073499,0.072953,0.072345,0.071903,0.071288,0.071090,0.070736,0.070702,0.070272,0.069922,0.069810,0.069259,0.069073,0.068557,0.068253,0.067420,0.066728,0.066166,0.065593,0.065382,0.065192,0.064625,0.064297,0.064138,0.063920,0.063469,0.063021,0.062273,0.061408,0.060333,0.059676,0.059049,0.058548,0.058265,0.057957,0.057310,0.056983,0.056736,0.056316,0.056348,0.056265,0.056165,0.055776,0.055646,0.055396,0.055440,0.055253,0.054941,0.054647,0.053815,0.053360,0.053168,0.052897,0.052901,0.052741,0.052476,0.051853,0.051470,0.050994,0.050844
7,0.541162,2.175233,0.099166,0.099486,0.099403,0.099490,0.099607,0.099305,0.099471,0.099530,0.099338,0.098843,0.098552,0.098248,0.098358,0.098302,0.098386,0.098476,0.098664,0.098309,0.098470,0.098342,0.098709,0.098569,0.098493,0.098426,0.098324,0.098477,0.098568,0.098203,0.098014,0.097878,0.097677,0.097138,0.097205,0.097064,0.096995,0.096898,0.097020,0.097026,0.096881,0.097041,0.096873,0.096605,0.096593,0.096091,0.095751,0.095561,0.095514,0.095187,0.094826,0.094771,0.094779,0.095017,0.094808,0.094909,0.094787,0.094867,0.095034,0.094661,0.094873,0.094855,0.095033,0.094787,0.094685,0.094792,0.095013,0.094986,0.094629,0.094360,0.093886,0.093844,0.093808,0.093478,0.093192,0.092946,0.092553,0.092275,0.092261,0.092334,0.092325,0.092135,0.091921,0.091931,0.091940,0.092299,0.092496,0.092632,0.092510,0.092265,0.091786,0.091741,0.092004,0.091960,0.091671,0.091310,0.091268,0.091544,0.091841,0.091916,0.091715,0.091452,0.091160,0.090694,0.090567,0.090525,0.090439,0.089990,0.089575,0.089184,0.089231,0.089259,0.089461,0.089216,0.089086,0.088736,0.088640,0.088367,0.088285,0.087756,0.087417,0.087266,0.086858,0.086547,0.086253,0.085992,0.085783,0.085488,0.085263,0.084717,0.084600,0.084349,0.084280,0.084096,0.084132,0.084132,0.084273,0.084024,0.083541,0.083268,0.082795,0.082469,0.082011,0.081828,0.081711,0.081455,0.081423,0.081189,0.081092,0.081005,0.080808,0.080558,0.080463,0.080409,0.080206,0.080186,0.079897,0.080126,0.079805,0.079870,0.079721,0.079564,0.079767,0.079483,0.079230,0.079373,0.079227,0.078882,0.078752,0.078664,0.078369,0.078296,0.077907,0.078000,0.077746,0.078148,0.078341,0.078077,0.078124,0.078197,0.078164,0.078378,0.078481,0.078511,0.078393,0.078229,0.077842,0.077717,0.077554,0.077619,0.077048,0.076425,0.076216,0.075801,0.075631,0.075620,0.075472,0.075126,0.074921,0.074604,0.073924,0.073525,0.072892,0.072494,0.071785,0.070976,0.070416,0.069721,0.069188,0.068710,0.068393,0.067861,0.067349,0.067208,0.066417,0.066383,0.065876,0.065653,0.064999,0.064269,0.063723,0.062947,0.062438,0.061824,0.061258,0.060719,0.060186,0.060068,0.059376,0.059268,0.058687,0.058285,0.057840,0.057276,0.057040,0.056802,0.056369,0.055862,0.055324,0.055068,0.054897,0.054523,0.054097,0.053836,0.053653,0.053261,0.053277,0.052729,0.052578,0.052408,0.051738,0.051545,0.051138
8,0.029014,2.148961,0.083719,0.083715,0.083554,0.083722,0.083911,0.083907,0.083698,0.083588,0.083483,0.083491,0.083632,0.083785,0.083540,0.083092,0.082591,0.082181,0.082070,0.082178,0.082140,0.082166,0.082130,0.081931,0.081921,0.081825,0.081772,0.081821,0.081464,0.081047,0.080833,0.080600,0.080622,0.080492,0.080654,0.080811,0.080745,0.080440,0.080579,0.080130,0.080058,0.079925,0.079828,0.079727,0.079684,0.079885,0.079986,0.080010,0.079949,0.079636,0.078998,0.078453,0.078007,0.077489,0.077127,0.077025,0.076933,0.076733,0.076800,0.077149,0.077384,0.077559,0.077524,0.077510,0.077414,0.077328,0.077231,0.077203,0.077127,0.077328,0.077072,0.077199,0.077330,0.077030,0.076913,0.076700,0.076470,0.076045,0.075646,0.074808,0.074362,0.073955,0.073821,0.073617,0.073799,0.073841,0.074027,0.074080,0.074201,0.074489,0.074479,0.074375,0.074154,0.073574,0.073301,0.072815,0.072518,0.072271,0.072128,0.071572,0.071768,0.071981,0.071766,0.071911,0.071793,0.071931,0.071816,0.071652,0.071549,0.071377,0.071599,0.071461,0.071133,0.070930,0.071088,0.070729,0.070082,0.069630,0.069206,0.069010,0.068657,0.068498,0.068530,0.068785,0.069177,0.068944,0.068882,0.068855,0.068826,0.068375,0.067975,0.067476,0.067381,0.067435,0.067465,0.067538,0.067608,0.067787,0.067724,0.067464,0.067239,0.067023,0.066547,0.066174,0.065780,0.065672,0.065788,0.065931,0.065927,0.066070,0.066019,0.066279,0.066556,0.066857,0.066972,0.067195,0.067263,0.067259,0.067515,0.068073,0.068392,0.068822,0.069233,0.069837,0.069969,0.070101,0.070326,0.070645,0.070817,0.071111,0.070999,0.070976,0.071613,0.071920,0.072280,0.072755,0.073245,0.073382,0.073610,0.073837,0.074184,0.074865,0.075304,0.075682,0.075853,0.076173,0.076545,0.076405,0.076513,0.076241,0.075787,0.075486,0.075225,0.074829,0.074625,0.074692,0.074377,0.074008,0.073552,0.072998,0.072530,0.071721,0.070999,0.070116,0.069243,0.068708,0.067818,0.067381,0.066870,0.066147,0.065228,0.064601,0.064079,0.063433,0.062379,0.061486,0.060536,0.059749,0.058746,0.058029,0.057223,0.056715,0.055895,0.054772,0.054171,0.053777,0.053359,0.052669,0.051745,0.051094,0.050448,0.050360,0.049666,0.049169,0.048917,0.048680,0.048419,0.047879,0.047914,0.047403,0.047012,0.046522,0.046030,0.045483,0.045307,0.045068,0.044221,0.044115,0.044014,0.043781,0.043822,0.043681,0.043670
