index,level,blexp,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450
0,0.950400,2.193881,0.113067,0.112980,0.113295,0.113053,0.112769,0.112342,0.112284,0.112435,0.111935,0.111622,0.111688,0.111625,0.111189,0.111180,0.111089,0.111002,0.110946,0.110539,0.110077,0.110131,0.110199,0.110204,0.109879,0.109755,0.109623,0.109237,0.109115,0.108951,0.108629,0.108370,0.108199,0.108069,0.107717,0.107990,0.107742,0.107572,0.107419,0.107206,0.107328,0.107376,0.107208,0.107082,0.106843,0.107001,0.106963,0.106794,0.106337,0.105985,0.105594,0.105424,0.105259,0.105315,0.105185,0.104954,0.104746,0.104620,0.104749,0.104971,0.104654,0.104514,0.104369,0.104291,0.104302,0.104302,0.104160,0.103966,0.103571,0.103335,0.103266,0.103123,0.103031,0.102646,0.102191,0.101889,0.101464,0.101064,0.100783,0.100540,0.100335,0.100270,0.100149,0.100051,0.100031,0.100301,0.100054,0.099961,0.099785,0.099459,0.099309,0.099007,0.098737,0.098485,0.098316,0.098337,0.098057,0.097897,0.097694,0.097766,0.097516,0.097202,0.097028,0.096637,0.096524,0.096010,0.095612,0.095339,0.095088,0.095064,0.094618,0.094365,0.093993,0.093979,0.093984,0.093795,0.093666,0.093300,0.093380,0.093018,0.092989,0.093084,0.092946,0.092548,0.092079,0.091836,0.091512,0.091540,0.091452,0.091099,0.090802,0.090454,0.090276,0.090065,0.090144,0.090157,0.089944,0.089603,0.089234,0.088924,0.088477,0.088094,0.087763,0.087471,0.087275,0.086862,0.086665,0.086550,0.086479,0.086473,0.086415,0.086313,0.085971,0.085777,0.085525,0.085223,0.085272,0.085222,0.085114,0.084942,0.084646,0.084205,0.083865,0.083546,0.083169,0.082990,0.082525,0.082085,0.081716,0.081314,0.080978,0.080842,0.080793,0.080548,0.080212,0.080137,0.079963,0.079850,0.079683,0.079461,0.078875,0.078381,0.077950,0.077619,0.077032,0.076850,0.076539,0.076365,0.076238,0.076166,0.075977,0.075960,0.075790,0.075624,0.075340,0.075327,0.075073,0.075093,0.074435,0.074161,0.073878,0.073356,0.072954,0.072508,0.072207,0.071879,0.071643,0.071561,0.071303,0.071259,0.070935,0.070621,0.069917,0.069750,0.069374,0.068838,0.068582,0.068384,0.068232,0.067994,0.067826,0.067643,0.067278,0.067010,0.066613,0.066036,0.065613,0.065351,0.064942,0.064734,0.064665,0.064625,0.064393,0.064063,0.063770,0.063392,0.063107,0.062696,0.062331,0.061744,0.061350,0.061100,0.060699,0.060679,0.060513,0.060239,0.059971,0.059696,0.059402,0.059092,0.058943,0.058516,0.058217
1,0.344270,2.193591,0.112515,0.112330,0.112227,0.112346,0.112198,0.112214,0.111891,0.111810,0.111438,0.111304,0.110925,0.110826,0.110508,0.110389,0.110223,0.110271,0.110286,0.110374,0.110028,0.109954,0.109584,0.109507,0.109420,0.109118,0.108991,0.108907,0.108807,0.108914,0.108853,0.108880,0.108743,0.108717,0.108454,0.108136,0.107674,0.107508,0.107377,0.107079,0.107043,0.106927,0.106882,0.106710,0.106591,0.106617,0.106306,0.106226,0.105811,0.105546,0.105434,0.105488,0.105538,0.105677,0.105604,0.105732,0.105875,0.105414,0.105327,0.105243,0.104787,0.104768,0.104112,0.103813,0.103395,0.103318,0.103173,0.103056,0.102743,0.102613,0.102420,0.101954,0.102135,0.102170,0.101762,0.101605,0.100958,0.100929,0.100765,0.100854,0.100721,0.100904,0.100686,0.100490,0.100327,0.100033,0.099697,0.099351,0.099033,0.098668,0.098421,0.098201,0.097776,0.097592,0.097759,0.098062,0.097817,0.097764,0.097744,0.097490,0.097510,0.097418,0.097187,0.096638,0.096326,0.095678,0.095146,0.094970,0.095043,0.094948,0.094679,0.094556,0.094533,0.094484,0.094465,0.094170,0.093833,0.093564,0.093553,0.093428,0.093320,0.093114,0.092800,0.092516,0.092114,0.091860,0.091686,0.091462,0.091184,0.090997,0.090608,0.090495,0.090282,0.090026,0.089575,0.089142,0.088726,0.088619,0.088665,0.088817,0.088668,0.088547,0.088459,0.088314,0.088073,0.087738,0.087284,0.087069,0.086681,0.086344,0.086100,0.086158,0.086154,0.085837,0.085454,0.085200,0.084938,0.084748,0.084436,0.084185,0.083912,0.083752,0.083334,0.083096,0.082930,0.082633,0.082381,0.081843,0.081546,0.081532,0.081458,0.081497,0.081089,0.080964,0.080279,0.080055,0.079468,0.079197,0.078849,0.078523,0.078206,0.077907,0.077841,0.077984,0.077812,0.077690,0.077367,0.077015,0.076445,0.076152,0.075665,0.075331,0.074975,0.074682,0.074282,0.074175,0.073821,0.073648,0.073385,0.073355,0.073150,0.072538,0.072460,0.072121,0.072041,0.071769,0.071803,0.071671,0.071635,0.071493,0.071201,0.070961,0.070594,0.070307,0.069497,0.068849,0.068590,0.068153,0.067979,0.067665,0.067818,0.067660,0.067552,0.067012,0.066764,0.066301,0.065992,0.065501,0.064983,0.064748,0.064420,0.064142,0.063886,0.063757,0.063784,0.063414,0.062934,0.062570,0.062423,0.061927,0.061776,0.061404,0.061225,0.060805,0.060235,0.059824,0.059612,0.059507,0.059216,0.058785,0.058482,0.058250,0.058007
2,0.624166,2.109406,0.065201,0.064856,0.064944,0.064664,0.064405,0.064412,0.064222,0.064081,0.064159,0.064280,0.064184,0.064235,0.064072,0.064154,0.063960,0.063844,0.063887,0.063685,0.063612,0.063568,0.063360,0.063180,0.062973,0.062709,0.062595,0.062545,0.062465,0.062483,0.062319,0.062459,0.062699,0.062723,0.062806,0.062781,0.062471,0.062071,0.061777,0.061417,0.061505,0.061546,0.061561,0.061374,0.061217,0.061114,0.061060,0.061055,0.061049,0.060994,0.060708,0.060602,0.060580,0.060396,0.060516,0.060631,0.060367,0.060029,0.059997,0.059762,0.059792,0.059870,0.060056,0.059911,0.059768,0.059644,0.059492,0.059372,0.059241,0.058977,0.058674,0.058508,0.058518,0.058341,0.058325,0.058198,0.058204,0.057936,0.058054,0.057821,0.057777,0.057606,0.057471,0.057076,0.057046,0.056790,0.056766,0.056758,0.056607,0.056403,0.056453,0.056492,0.056645,0.056617,0.056687,0.056527,0.056515,0.056041,0.055804,0.055624,0.055534,0.055502,0.055304,0.055237,0.055204,0.055089,0.054987,0.054987,0.054927,0.054849,0.054554,0.054162,0.053833,0.053689,0.053604,0.053699,0.053736,0.053634,0.053582,0.053545,0.053355,0.053395,0.053459,0.053246,0.052855,0.052699,0.052211,0.051883,0.051747,0.051601,0.051593,0.051229,0.051142,0.051239,0.051302,0.051407,0.051557,0.051256,0.051356,0.051110,0.050835,0.050698,0.050590,0.050302,0.050290,0.050169,0.049994,0.050049,0.049957,0.049795,0.049507,0.049267,0.049337,0.048917,0.048970,0.048643,0.048311,0.047980,0.048013,0.048171,0.047899,0.047929,0.047887,0.047753,0.047481,0.047604,0.047605,0.047292,0.047161,0.046640,0.046410,0.046082,0.045983,0.045971,0.045467,0.045519,0.045337,0.045266,0.045184,0.045245,0.045242,0.045065,0.045077,0.044665,0.044426,0.044177,0.043990,0.043804,0.043345,0.043168,0.043033,0.042937,0.043036,0.042812,0.042584,0.042497,0.042427,0.042050,0.042173,0.042127,0.041889,0.041724,0.041336,0.041230,0.040995,0.040602,0.040585,0.040133,0.040047,0.039977,0.039692,0.039541,0.039363,0.039347,0.039287,0.039115,0.039132,0.038970,0.038933,0.038806,0.038775,0.038601,0.038520,0.038278,0.038023,0.037969,0.037754,0.037910,0.037612,0.037202,0.037055,0.036742,0.036755,0.036516,0.036116,0.036028,0.035763,0.035658,0.035540,0.035215,0.035205,0.035183,0.034897,0.034557,0.034331,0.034308,0.034265,0.034208,0.033961,0.033729,0.033265,0.033046,0.032884
3,0.516441,2.179372,0.102267,0.102272,0.102271,0.102297,0.102175,0.102313,0.102231,0.102050,0.101733,0.101218,0.101023,0.101060,0.100867,0.100734,0.100529,0.100481,0.100338,0.100048,0.099753,0.099804,0.099553,0.099251,0.099210,0.099127,0.099103,0.099295,0.099443,0.099382,0.099395,0.099355,0.099160,0.098945,0.098792,0.098760,0.098428,0.098241,0.098113,0.098105,0.098167,0.098282,0.098144,0.098017,0.097809,0.097733,0.097511,0.097334,0.097134,0.096925,0.096636,0.096334,0.096038,0.096082,0.095982,0.095788,0.095357,0.095257,0.094830,0.094865,0.094578,0.094407,0.094475,0.094273,0.094125,0.093981,0.093904,0.093944,0.093926,0.093676,0.093191,0.092847,0.092503,0.092364,0.092082,0.092097,0.092209,0.092115,0.092053,0.092245,0.092322,0.092237,0.092295,0.092081,0.091876,0.091694,0.091257,0.090957,0.090513,0.089997,0.089671,0.089287,0.089077,0.088943,0.088587,0.088501,0.088629,0.088552,0.088552,0.088631,0.088333,0.088199,0.088025,0.087573,0.087458,0.087190,0.087137,0.086962,0.086786,0.086743,0.086587,0.086450,0.086326,0.086177,0.085559,0.085133,0.084752,0.084293,0.084113,0.084034,0.083997,0.083917,0.083578,0.083447,0.083492,0.083530,0.083398,0.083083,0.082645,0.082531,0.082397,0.082411,0.082263,0.082233,0.082080,0.081722,0.081316,0.081188,0.080956,0.080653,0.080113,0.079641,0.079564,0.079348,0.079364,0.079124,0.079054,0.078690,0.078476,0.078251,0.077948,0.077806,0.077532,0.077228,0.076828,0.076635,0.076602,0.076654,0.076623,0.076442,0.076415,0.076183,0.075814,0.075800,0.075456,0.075263,0.075008,0.074872,0.074444,0.074226,0.073803,0.073696,0.073336,0.073204,0.072863,0.072675,0.072140,0.072228,0.071818,0.071687,0.071552,0.071561,0.071163,0.070955,0.070595,0.070262,0.069987,0.069679,0.069063,0.068766,0.068621,0.068517,0.068190,0.068043,0.067802,0.067657,0.067411,0.067084,0.066772,0.066263,0.066019,0.065865,0.065777,0.065937,0.065848,0.065535,0.065453,0.065124,0.064939,0.064673,0.064384,0.064188,0.063678,0.063427,0.063208,0.063255,0.063298,0.062970,0.062497,0.062111,0.061775,0.061203,0.060745,0.060261,0.059870,0.059545,0.058949,0.058812,0.058502,0.058470,0.058217,0.057996,0.057842,0.057713,0.057432,0.057309,0.057118,0.056835,0.056616,0.056254,0.056094,0.055825,0.055440,0.055288,0.054949,0.054660,0.054571,0.054311,0.053893,0.053721,0.053515,0.053075,0.053138
4,0.874700,2.143951,0.081324,0.081224,0.081345,0.081523,0.081561,0.081438,0.081469,0.081225,0.081327,0.081137,0.080780,0.080616,0.080774,0.080587,0.080342,0.080031,0.080052,0.079889,0.079623,0.079470,0.079266,0.079009,0.078943,0.078761,0.078790,0.078851,0.078610,0.078579,0.078673,0.078549,0.078491,0.078354,0.078343,0.078362,0.078283,0.078073,0.077975,0.077741,0.077412,0.077140,0.076901,0.077083,0.077211,0.076926,0.077004,0.076998,0.077044,0.076948,0.076935,0.076868,0.076588,0.076121,0.076150,0.075996,0.075546,0.075344,0.075319,0.075122,0.075088,0.074932,0.074938,0.075023,0.075133,0.075004,0.074883,0.074991,0.074993,0.074699,0.074483,0.074215,0.074045,0.073771,0.073532,0.073405,0.073406,0.073091,0.072953,0.072678,0.072682,0.072653,0.072552,0.072820,0.072838,0.072677,0.072340,0.072067,0.071947,0.071615,0.071269,0.070882,0.070657,0.070038,0.069990,0.070139,0.070215,0.070344,0.070122,0.069920,0.069594,0.069467,0.069526,0.069215,0.069020,0.068988,0.068625,0.068469,0.068613,0.068716,0.068737,0.068693,0.068460,0.068253,0.068046,0.067846,0.067569,0.067306,0.067206,0.067179,0.067050,0.066996,0.066774,0.066597,0.066561,0.066148,0.065956,0.065755,0.065558,0.065319,0.065069,0.065278,0.065234,0.065322,0.065292,0.065177,0.065064,0.064606,0.064239,0.063749,0.063376,0.063134,0.062715,0.062509,0.062091,0.062025,0.061702,0.061639,0.061663,0.061731,0.061606,0.061389,0.061303,0.061311,0.061415,0.061557,0.061382,0.061370,0.061104,0.060942,0.060659,0.060323,0.060257,0.059868,0.059247,0.058906,0.058575,0.058634,0.058583,0.058332,0.058245,0.058130,0.057980,0.057757,0.057533,0.057270,0.057101,0.056884,0.056568,0.056284,0.056036,0.056262,0.056275,0.056209,0.056094,0.056155,0.056178,0.056072,0.055783,0.055543,0.055268,0.055173,0.054570,0.053979,0.053411,0.053221,0.052806,0.052461,0.052210,0.052290,0.052082,0.051959,0.051815,0.051847,0.051792,0.051705,0.051322,0.051106,0.051017,0.050916,0.050911,0.050797,0.050574,0.050585,0.050309,0.050055,0.049600,0.049246,0.048687,0.048237,0.047682,0.047381,0.047215,0.047090,0.047107,0.046808,0.046727,0.046967,0.046714,0.046417,0.046028,0.045912,0.045552,0.045480,0.045171,0.044940,0.044509,0.044425,0.044191,0.044075,0.044071,0.044078,0.043856,0.043534,0.043318,0.043430,0.043374,0.043394,0.043089,0.042659,0.042325,0.042112,0.041776
5,0.622168,2.155858,0.087851,0.087793,0.087641,0.087680,0.087539,0.087461,0.087389,0.087393,0.087422,0.087534,0.087518,0.087431,0.087442,0.087183,0.087067,0.087054,0.087104,0.086971,0.086675,0.086202,0.085836,0.085527,0.085168,0.085110,0.084919,0.084782,0.084966,0.084940,0.085046,0.085206,0.085215,0.084990,0.084790,0.084291,0.084047,0.084040,0.084079,0.084038,0.083953,0.084029,0.083977,0.083919,0.083791,0.083630,0.083234,0.082744,0.082374,0.081833,0.081652,0.081612,0.081506,0.081553,0.081512,0.081606,0.081384,0.081635,0.081752,0.081874,0.081599,0.081353,0.081385,0.081343,0.081111,0.080741,0.080653,0.080357,0.080102,0.079817,0.079382,0.079332,0.079152,0.079124,0.079039,0.079116,0.079276,0.079232,0.078896,0.078898,0.079011,0.078814,0.078752,0.078543,0.078132,0.077891,0.077631,0.077510,0.077495,0.077369,0.077228,0.076750,0.076312,0.076050,0.075867,0.075696,0.075522,0.075398,0.075100,0.075046,0.075002,0.075115,0.075127,0.074848,0.074546,0.074082,0.073910,0.073780,0.073870,0.073950,0.073702,0.073462,0.073387,0.073458,0.073370,0.073332,0.073083,0.072821,0.072511,0.072427,0.072339,0.072319,0.072307,0.072173,0.071627,0.071332,0.071371,0.071054,0.070712,0.070638,0.070438,0.070193,0.069926,0.069793,0.069778,0.069673,0.069478,0.069343,0.069050,0.069130,0.068983,0.068641,0.068722,0.068744,0.068380,0.067881,0.067556,0.067417,0.067219,0.066717,0.066445,0.066269,0.065935,0.065792,0.065602,0.065844,0.065857,0.065707,0.065484,0.065135,0.065122,0.065068,0.065037,0.064843,0.064567,0.064314,0.064032,0.063764,0.063650,0.063552,0.063274,0.062989,0.062641,0.062222,0.062050,0.062008,0.061898,0.061777,0.061231,0.061014,0.060856,0.060828,0.060813,0.060481,0.060224,0.059836,0.059513,0.059133,0.059076,0.059114,0.058916,0.058987,0.058797,0.058904,0.058885,0.058752,0.058600,0.058016,0.057760,0.057390,0.056946,0.056491,0.056187,0.055751,0.055543,0.055541,0.055411,0.054891,0.054525,0.054480,0.054274,0.054002,0.053956,0.053717,0.053423,0.053180,0.052925,0.052631,0.052460,0.052423,0.052012,0.051602,0.051457,0.051474,0.051150,0.051035,0.050786,0.050509,0.050139,0.049989,0.049821,0.049607,0.049506,0.049466,0.049121,0.048892,0.048610,0.048620,0.048395,0.047982,0.047567,0.047390,0.047390,0.047493,0.047281,0.047148,0.046880,0.046504,0.046377,0.046285,0.046076,0.045777,0.045180
6,0.567005,2.168961,0.096156,0.096110,0.096099,0.096174,0.096165,0.096080,0.095783,0.095240,0.094904,0.094674,0.094687,0.094335,0.094338,0.094168,0.094027,0.094159,0.094161,0.094263,0.094211,0.094175,0.093815,0.093780,0.093577,0.093509,0.093410,0.093188,0.093035,0.092751,0.092765,0.092611,0.092565,0.092541,0.092326,0.092296,0.092162,0.091993,0.091964,0.092159,0.092050,0.091672,0.091569,0.091425,0.091344,0.090999,0.090780,0.090682,0.090350,0.090085,0.090005,0.089838,0.089929,0.089906,0.089661,0.089463,0.089463,0.089254,0.088867,0.088749,0.088468,0.088386,0.088014,0.087986,0.087921,0.087726,0.087650,0.087588,0.087499,0.087323,0.087256,0.087027,0.086695,0.086672,0.086503,0.086619,0.086662,0.086588,0.086229,0.085765,0.085467,0.085130,0.084945,0.084459,0.084403,0.084184,0.083950,0.084043,0.084238,0.084454,0.084457,0.084086,0.083772,0.083488,0.083393,0.082995,0.082873,0.082561,0.082600,0.082524,0.082416,0.082408,0.082334,0.082140,0.081829,0.081539,0.081515,0.081560,0.081336,0.080946,0.080695,0.080153,0.080022,0.079856,0.079693,0.079464,0.079331,0.079082,0.078688,0.078631,0.078711,0.078670,0.078628,0.078384,0.077936,0.077516,0.077549,0.077314,0.077100,0.076923,0.076808,0.076563,0.076171,0.076008,0.075937,0.075894,0.076057,0.076030,0.075853,0.075765,0.075500,0.075038,0.074763,0.074646,0.074430,0.074071,0.073821,0.073688,0.073692,0.073727,0.073903,0.073803,0.073559,0.073265,0.072940,0.072792,0.072360,0.072209,0.072038,0.071719,0.071560,0.071332,0.071062,0.070642,0.070100,0.069540,0.068956,0.068802,0.068781,0.068485,0.067991,0.068286,0.068293,0.068155,0.067969,0.067893,0.067828,0.067585,0.067195,0.066955,0.066915,0.066900,0.066624,0.066134,0.065997,0.065828,0.065352,0.064944,0.064554,0.064545,0.064680,0.064530,0.064376,0.064250,0.064218,0.063797,0.063463,0.063097,0.062652,0.062133,0.061724,0.061372,0.061213,0.061148,0.061080,0.060729,0.060409,0.059993,0.059657,0.059337,0.059149,0.059042,0.058752,0.058656,0.058448,0.058277,0.058099,0.058108,0.058034,0.057889,0.057836,0.057634,0.057472,0.057169,0.056956,0.056793,0.056370,0.055819,0.055429,0.055184,0.054616,0.054489,0.054072,0.054010,0.053963,0.053632,0.053313,0.052949,0.052731,0.052279,0.051859,0.051505,0.051347,0.050881,0.050327,0.050205,0.049987,0.050084,0.049946,0.049651,0.049165,0.049086,0.048796
7,0.063440,2.136372,0.077307,0.077546,0.077557,0.077523,0.077336,0.077220,0.076992,0.076714,0.077019,0.076879,0.076620,0.076465,0.076130,0.076236,0.076582,0.076933,0.076992,0.076931,0.076812,0.076632,0.076333,0.075923,0.075541,0.075079,0.074679,0.074306,0.074027,0.073969,0.073996,0.074308,0.074345,0.074500,0.074683,0.074807,0.074821,0.074944,0.074863,0.074769,0.074518,0.074180,0.074164,0.073861,0.073705,0.073565,0.073264,0.073098,0.073066,0.073051,0.072929,0.073029,0.072808,0.072558,0.072356,0.072195,0.072184,0.071881,0.071568,0.071121,0.070980,0.070916,0.070899,0.070552,0.070619,0.070544,0.070498,0.070182,0.070167,0.070164,0.070171,0.070195,0.070003,0.069702,0.069643,0.069522,0.069282,0.069022,0.068969,0.068727,0.068645,0.068346,0.068539,0.068586,0.068591,0.068823,0.068963,0.068954,0.068890,0.068824,0.068493,0.068114,0.068013,0.067860,0.067582,0.067329,0.067122,0.067066,0.066926,0.067123,0.067110,0.066918,0.066753,0.066615,0.066338,0.066203,0.066215,0.065921,0.065685,0.065356,0.064976,0.065222,0.064952,0.064934,0.064749,0.064680,0.064672,0.064506,0.064324,0.064109,0.063825,0.063340,0.063040,0.062711,0.062559,0.062687,0.062340,0.062197,0.062133,0.062093,0.062004,0.061774,0.061681,0.061591,0.061452,0.061511,0.061581,0.061494,0.061401,0.061007,0.060657,0.060329,0.060087,0.059966,0.060040,0.059753,0.059632,0.059656,0.059594,0.059733,0.059523,0.059367,0.059245,0.058754,0.058407,0.058255,0.058076,0.057963,0.057827,0.057385,0.057442,0.057542,0.057114,0.057089,0.056988,0.056812,0.056662,0.056276,0.056115,0.056038,0.055783,0.055479,0.055349,0.055088,0.055099,0.055113,0.054952,0.054914,0.054758,0.054345,0.054030,0.053656,0.053310,0.053129,0.052917,0.052644,0.052345,0.051960,0.051829,0.051806,0.051523,0.051223,0.051171,0.050926,0.050839,0.050724,0.050888,0.051047,0.050966,0.051155,0.051006,0.050841,0.050618,0.050437,0.050318,0.049912,0.049532,0.049179,0.048767,0.048351,0.048130,0.047469,0.046949,0.046659,0.046392,0.046169,0.046129,0.046403,0.046519,0.046290,0.046326,0.046393,0.046444,0.046522,0.046179,0.045761,0.045416,0.044913,0.044547,0.043917,0.043554,0.043078,0.042658,0.042527,0.042331,0.042120,0.042073,0.041867,0.041373,0.041434,0.041187,0.040957,0.040629,0.040296,0.040126,0.039948,0.040011,0.039972,0.039818,0.039648,0.039613,0.039360,0.039063
8,0.856683,2.191275,0.111430,0.111413,0.111123,0.110832,0.111024,0.110929,0.110343,0.109921,0.109708,0.109740,0.109723,0.109412,0.109502,0.109483,0.109478,0.109308,0.108904,0.108846,0.109029,0.108566,0.108103,0.107738,0.107578,0.107499,0.107370,0.107252,0.107302,0.107253,0.107318,0.107136,0.106982,0.106953,0.107012,0.106965,0.106702,0.106446,0.106175,0.106192,0.105847,0.105531,0.105328,0.105145,0.105000,0.104984,0.104939,0.104910,0.105013,0.104995,0.104770,0.104688,0.104471,0.104381,0.103866,0.103691,0.103467,0.103233,0.102817,0.102401,0.102291,0.102151,0.102055,0.101963,0.101831,0.101752,0.101672,0.101518,0.101289,0.101151,0.100757,0.100508,0.100078,0.099680,0.099736,0.099622,0.099517,0.099534,0.099527,0.099451,0.099330,0.099099,0.098676,0.098418,0.098424,0.098376,0.098128,0.097988,0.097696,0.097612,0.097433,0.097548,0.097393,0.097032,0.096791,0.096350,0.095790,0.095774,0.095745,0.095462,0.095454,0.095509,0.095200,0.095123,0.094750,0.094600,0.094399,0.094010,0.093674,0.093146,0.092661,0.092847,0.092778,0.092770,0.092820,0.092715,0.092610,0.092377,0.092003,0.091663,0.091253,0.090723,0.090460,0.090251,0.090095,0.090174,0.090100,0.090055,0.089896,0.089885,0.089829,0.089609,0.089161,0.088763,0.088182,0.087880,0.087883,0.088039,0.087795,0.087566,0.087279,0.087197,0.086838,0.086643,0.086446,0.086128,0.085887,0.085758,0.085447,0.085371,0.085444,0.085377,0.084949,0.084754,0.084362,0.084071,0.083751,0.083605,0.083219,0.082783,0.082495,0.082431,0.082146,0.081550,0.081176,0.080882,0.080546,0.080250,0.080058,0.079765,0.079648,0.079333,0.079126,0.079061,0.078934,0.078986,0.078614,0.078069,0.077932,0.077591,0.077290,0.076793,0.076631,0.076246,0.075947,0.075735,0.075838,0.075643,0.075248,0.075014,0.074721,0.074431,0.074197,0.073972,0.073744,0.073216,0.072835,0.072803,0.072691,0.072560,0.072187,0.071985,0.071771,0.071572,0.071499,0.071316,0.071264,0.070906,0.070481,0.070228,0.069785,0.069600,0.068959,0.068391,0.067667,0.067399,0.067089,0.066416,0.066368,0.066153,0.066022,0.065635,0.065850,0.065981,0.065835,0.065671,0.065378,0.065401,0.065093,0.064629,0.064099,0.063377,0.063093,0.062727,0.062253,0.061953,0.062020,0.061594,0.061403,0.061299,0.061042,0.060891,0.060211,0.059519,0.059086,0.058778,0.058608,0.058305,0.057930,0.057828,0.057635,0.057251,0.057067
